payment_id,customer_id,staff_id,rental_id,amount,payment_date
20735,396,1,12895,4.99,2022-02-02T05:19:59.284920+00:00
20736,396,2,13355,4.99,2022-07-09T22:54:18.45133+01
20737,396,1,14078,3.99,2022-02-06T17:31:19.425863+00:00
20738,396,1,14169,4.99,2022-04-26T00:41:56.662462+01
20739,396,1,14508,2.99,2022-05-05T05:54:52.301217+01
20740,396,2,14778,5.99,2022-07-25T03:18:24.764061+01
20741,396,1,14792,1.99,2022-03-07T19:50:25.629300+00:00
20742,396,2,15198,7.99,2022-06-22T17:46:27.556107+01
20743,397,1,10534,0.99,2022-02-04T04:23:30.455348+00:00
20744,397,2,10598,4.99,2022-02-06T04:25:51.937681+00:00
20745,397,1,10785,1.99,2022-05-22T08:10:06.524447+01
20746,397,2,11511,4.99,2022-02-26T07:30:31.071448+00:00
20747,397,2,12223,2.99,2022-04-28T06:24:42.908225+01
20748,397,1,12276,0.99,2022-06-16T09:14:10.55132+01
20749,397,2,12329,1.99,2022-02-28T23:44:23.819016+00:00
20750,397,2,12700,0.99,2022-02-08T02:05:24.585821+00:00
20751,397,2,12726,2.99,2022-07-21T23:42:35.065315+01
20752,397,1,12772,4.99,2022-07-11T19:07:33.962905+01
20753,397,2,14100,3.99,2022-01-30T10:21:05.287972+00:00
20754,397,1,14790,6.99,2022-05-20T18:00:17.519988+01
20755,397,1,15083,6.99,2022-01-28T04:43:40.815687+00:00
20756,398,1,10230,2.99,2022-03-22T17:09:34.302191+00:00
20757,398,2,11132,4.99,2022-03-24T17:53:03.548745+00:00
20758,398,2,12528,2.99,2022-02-20T18:34:40.114379+00:00
20759,398,2,13643,4.99,2022-07-22T08:08:58.930271+01
20760,398,1,15189,3.99,2022-02-13T18:49:02.234915+00:00
20761,399,2,10654,2.99,2022-01-29T12:14:06.639890+00:00
20762,399,2,10960,5.99,2022-07-17T13:42:19.740947+01
20763,399,1,11329,4.99,2022-03-08T10:56:33.171805+00:00
20764,399,1,11953,3.99,2022-04-23T20:19:46.669429+01
20765,399,1,13253,4.99,2022-03-07T06:49:27.759192+00:00
20766,399,2,13293,4.99,2022-06-03T13:15:01.425102+01
20767,399,1,15300,0.99,2022-02-01T14:01:39.792805+00:00
20768,399,1,15468,4.99,2022-01-26T03:04:31.794521+00:00
20769,400,2,10484,2.99,2022-02-09T15:00:51.551648+00:00
20770,400,1,10711,0.99,2022-03-22T17:46:33.479754+00:00
20771,400,2,11510,6.99,2022-05-05T08:28:28.00001+01
20772,400,2,11530,2.99,2022-06-27T10:29:55.391385+01
20773,400,1,11600,5.99,2022-07-15T15:34:03.595937+01
20774,400,1,12514,2.99,2022-05-12T19:29:06.257075+01
20775,400,2,13449,2.99,2022-07-12T01:10:11.847417+01
20776,400,1,14775,2.99,2022-07-20T20:49:43.394518+01
20777,400,2,15533,4.99,2022-06-01T19:15:24.547805+01
20778,400,2,15988,4.99,2022-04-22T23:01:51.768808+01
20779,401,1,11820,2.99,2022-06-20T21:39:20.338148+01
20780,401,1,12475,4.99,2022-04-22T11:30:36.576254+01
20781,401,2,12479,4.99,2022-07-03T22:01:58.338599+01
20782,401,1,12906,2.99,2022-02-19T21:57:10.328280+00:00
20783,401,1,13024,4.99,2022-03-31T10:23:31.971289+01
20784,401,1,14359,0.99,2022-02-05T23:08:47.638437+00:00
20785,401,2,14433,1.99,2022-05-02T16:43:53.724903+01
20786,401,1,15831,0.99,2022-03-24T06:46:09.692623+00:00
20787,401,1,15927,0.99,2022-07-13T13:12:37.516534+01
20788,402,2,11045,0.99,2022-05-05T09:20:48.802868+01
20789,402,2,11549,4.99,2022-06-18T00:10:20.41919+01
20790,402,2,11920,0.99,2022-05-27T16:41:20.947361+01
20791,402,1,15428,4.99,2022-01-27T17:24:48.640077+00:00
20792,403,1,10443,2.99,2022-03-29T19:40:15.340378+01
20793,403,1,10547,6.99,2022-05-23T21:03:26.329481+01
20794,403,2,10789,2.99,2022-01-31T04:39:28.343408+00:00
20795,403,1,11038,7.99,2022-03-10T21:40:09.592947+00:00
20796,403,2,11391,9.99,2022-04-21T10:49:49.757269+01
20797,403,2,11427,2.99,2022-01-30T13:14:43.676630+00:00
20798,403,2,11460,0.99,2022-07-23T16:17:28.484051+01
20799,403,2,11558,0.99,2022-03-19T12:54:55.210840+00:00
20800,403,2,12005,5.99,2022-04-05T20:59:21.207976+01
20801,403,1,12132,2.99,2022-03-20T13:31:42.768805+00:00
20802,403,1,12793,5.99,2022-06-17T22:37:04.932431+01
20803,403,1,14519,2.99,2022-04-13T23:24:02.91575+01
20804,403,1,14662,0.99,2022-03-17T11:52:38.014931+00:00
20805,403,2,14725,4.99,2022-04-17T21:49:28.072524+01
20806,403,1,15410,4.99,2022-05-10T00:28:50.983898+01
20807,404,1,10651,2.99,2022-06-16T08:18:52.45737+01
20808,404,1,12325,5.99,2022-07-17T14:05:57.091184+01
20809,404,1,12554,8.99,2022-05-30T17:54:08.255931+01
20810,404,2,13412,5.99,2022-05-14T02:40:55.788121+01
20811,404,1,13422,4.99,2022-03-27T12:15:09.239452+01
20812,404,1,14691,0.99,2022-05-27T12:27:37.969113+01
20813,404,2,14835,5.99,2022-07-10T05:07:07.67141+01
20814,404,2,14838,4.99,2022-05-18T12:18:03.228565+01
20815,404,2,14912,4.99,2022-04-09T18:49:50.946286+01
20816,404,2,15087,0.99,2022-04-14T20:59:52.680159+01
20817,404,2,15290,10.99,2022-07-27T08:45:40.118915+01
20818,405,1,10472,4.99,2022-06-30T23:05:11.237475+01
20819,405,2,10823,4.99,2022-03-05T21:45:39.770161+00:00
20820,405,1,11345,7.99,2022-06-11T14:12:13.796449+01
20821,405,1,12050,0.99,2022-02-06T03:06:56.766847+00:00
20822,405,2,12425,5.99,2022-03-12T01:01:50.058597+00:00
20823,405,1,13304,1.99,2022-04-27T11:35:52.045424+01
20824,405,1,13398,0.99,2022-01-28T15:20:35.676204+00:00
20825,405,1,14274,4.99,2022-04-18T14:18:30.132082+01
20826,405,2,14537,0.99,2022-04-27T20:26:46.132994+01
20827,405,1,15072,1.99,2022-02-14T16:30:32.971488+00:00
20828,405,2,15383,2.99,2022-05-09T23:49:58.74155+01
20829,405,1,15932,4.99,2022-05-24T16:51:07.612792+01
20830,406,1,10632,1.99,2022-05-06T06:29:44.791171+01
20831,406,1,11603,4.99,2022-05-26T13:53:37.059115+01
20832,406,2,12505,5.99,2022-07-14T15:04:50.100269+01
20833,406,2,14205,6.99,2022-07-12T17:05:45.055357+01
20834,406,2,14421,2.99,2022-04-23T16:43:07.052981+01
20835,406,2,14601,2.99,2022-04-26T09:29:26.914591+01
20836,407,2,10774,4.99,2022-07-20T01:33:18.892922+01
20837,407,1,11214,8.99,2022-03-01T07:51:18.297884+00:00
20838,407,1,11222,2.99,2022-05-20T04:49:47.080976+01
20839,407,2,11382,5.99,2022-06-28T12:02:47.188134+01
20840,407,2,11518,4.99,2022-07-03T08:54:30.544245+01
20841,407,1,11677,0.99,2022-04-19T22:14:14.89586+01
20842,407,2,12566,0.99,2022-06-18T18:48:06.968637+01
20843,407,2,12931,2.99,2022-02-01T01:16:31.409182+00:00
20844,407,1,13800,0.99,2022-06-22T18:47:56.01324+01
20845,407,2,13856,6.99,2022-02-26T21:25:16.878348+00:00
20846,407,2,14401,6.99,2022-02-10T12:53:40.588004+00:00
20847,407,2,15320,0.99,2022-07-13T08:12:32.715194+01
20848,407,2,15334,1.99,2022-07-03T17:27:41.81081+01
20849,408,2,11115,2.99,2022-02-21T03:07:07.234022+00:00
20850,408,1,12140,2.99,2022-06-21T01:02:20.437062+01
20851,408,1,12338,4.99,2022-05-30T07:21:22.105438+01
20852,408,1,12498,2.99,2022-02-18T13:38:51.877569+00:00
20853,408,2,12900,0.99,2022-05-31T06:56:17.963365+01
20854,408,1,13508,7.99,2022-03-12T18:30:49.331615+00:00
20855,408,2,13744,3.99,2022-04-11T17:59:28.019972+01
20856,408,1,13944,2.99,2022-03-24T10:07:57.528263+00:00
20857,408,2,14733,4.99,2022-04-23T06:28:37.284639+01
20858,408,1,15628,2.99,2022-04-04T13:36:07.14485+01
20859,408,2,15716,1.99,2022-02-10T00:18:48.209874+00:00
20860,408,1,15765,6.99,2022-06-29T07:44:06.963771+01
20861,409,2,12830,0.99,2022-01-26T10:53:40.524884+00:00
20862,409,1,13392,8.99,2022-01-30T17:23:02.625939+00:00
20863,409,2,13632,6.99,2022-04-02T19:53:09.730816+01
20864,409,1,14103,1.99,2022-01-25T02:31:27.967407+00:00
20865,409,1,14697,4.99,2022-05-21T14:59:57.191406+01
20866,410,1,10402,4.99,2022-03-21T11:42:58.892629+00:00
20867,410,1,10837,2.99,2022-03-15T07:19:37.411381+00:00
20868,410,1,11107,0.99,2022-07-23T07:19:29.22996+01
20869,410,1,11187,10.99,2022-02-10T13:34:30.781978+00:00
20870,410,1,11472,6.99,2022-06-05T02:02:22.007217+01
20871,410,1,11694,6.99,2022-07-01T15:32:18.523381+01
20872,410,2,12955,8.99,2022-07-09T04:37:36.428142+01
20873,410,1,13460,4.99,2022-05-22T21:15:24.381585+01
20874,410,2,13748,2.99,2022-05-06T22:57:04.876474+01
20875,410,2,13948,6.99,2022-02-02T19:07:56.066734+00:00
20876,410,1,14237,3.99,2022-04-03T06:47:44.104504+01
20877,410,2,14298,4.99,2022-03-10T01:41:31.587953+00:00
20878,410,1,14319,4.99,2022-03-03T05:30:59.579386+00:00
20879,410,2,14819,2.99,2022-03-07T15:09:30.779562+00:00
20880,410,1,15211,2.99,2022-06-20T23:56:45.204089+01
20881,410,2,15392,3.99,2022-06-12T09:53:07.635583+01
20882,410,1,15518,4.99,2022-07-15T11:21:02.387806+01
20883,411,2,11294,2.99,2022-02-03T00:43:39.648023+00:00
20884,411,1,11997,5.99,2022-06-11T12:46:44.704676+01
20885,411,2,13634,0.99,2022-07-03T11:21:39.826574+01
20886,411,2,13656,7.99,2022-05-03T20:26:25.71977+01
20887,411,2,14480,2.99,2022-06-06T15:48:34.523242+01
20888,411,1,14772,5.99,2022-04-02T13:58:46.274138+01
20889,411,2,14996,2.99,2022-02-20T00:24:10.854379+00:00
20890,411,1,15936,0.99,2022-03-19T06:00:24.818966+00:00
20891,412,2,10381,2.99,2022-07-22T01:01:07.907562+01
20892,412,1,10467,5.99,2022-06-24T05:44:41.690695+01
20893,412,2,11027,4.99,2022-03-15T21:54:15.901873+00:00
20894,412,1,14068,3.99,2022-06-14T20:05:25.102434+01
20895,412,1,14535,6.99,2022-07-04T12:52:14.752482+01
20896,412,2,15354,4.99,2022-06-29T18:37:38.510512+01
20897,412,2,15732,4.99,2022-06-29T20:57:18.3358+01
20898,412,1,15781,8.99,2022-05-28T01:47:36.127299+01
20899,413,1,10909,2.99,2022-07-18T13:06:21.168982+01
20900,413,2,11304,2.99,2022-06-09T21:55:25.052523+01
20901,413,1,11468,0.99,2022-04-14T05:55:54.484128+01
20902,413,1,11532,0.99,2022-04-29T02:37:53.512303+01
20903,413,2,12552,2.99,2022-02-02T20:42:26.490895+00:00
20904,413,1,13010,3.99,2022-05-28T00:21:12.333485+01
20905,413,1,13318,2.99,2022-03-28T13:34:51.698829+01
20906,413,2,13824,4.99,2022-03-16T13:21:30.676205+00:00
20907,413,2,13887,4.99,2022-04-08T14:06:38.606298+01
20908,413,1,14773,2.99,2022-02-19T07:04:15.517408+00:00
20909,413,1,15678,2.99,2022-05-31T14:01:53.252761+01
20910,414,1,11706,0.99,2022-06-19T23:06:33.938858+01
20911,414,2,12930,4.99,2022-03-19T11:28:09.584102+00:00
20912,414,1,13042,0.99,2022-04-06T07:10:34.383582+01
20913,414,1,13242,2.99,2022-06-10T01:17:57.423221+01
20914,414,1,13308,7.99,2022-03-15T15:09:39.637250+00:00
20915,414,1,13404,0.99,2022-05-09T19:16:46.325931+01
20916,414,2,13494,2.99,2022-07-21T16:43:41.156773+01
20917,414,2,13657,4.99,2022-07-14T16:11:26.454965+01
20918,414,1,15140,6.99,2022-05-21T19:59:08.953762+01
20919,414,2,15481,0.99,2022-05-26T03:58:57.470252+01
20920,415,1,10263,5.99,2022-05-17T18:51:08.922667+01
20921,415,1,10553,2.99,2022-05-26T13:25:35.299848+01
20922,415,2,11310,1.99,2022-07-07T03:16:39.903018+01
20923,415,2,12128,5.99,2022-01-25T19:35:32.519711+00:00
20924,415,2,12588,2.99,2022-07-24T08:18:45.161717+01
20925,415,2,13729,8.99,2022-04-19T21:45:22.677073+01
20926,415,1,14992,4.99,2022-04-20T13:58:17.392472+01
20927,415,2,15121,4.99,2022-04-28T14:53:52.856752+01
20928,415,1,15959,0.99,2022-03-25T04:56:29.315993+00:00
20929,416,1,10254,3.99,2022-02-15T12:03:51.915288+00:00
20930,416,1,10354,2.99,2022-03-18T19:57:08.726072+00:00
20931,416,1,10742,6.99,2022-03-28T01:15:58.91008+01
20932,416,1,10937,6.99,2022-02-12T06:35:13.646951+00:00
20933,416,2,11047,5.99,2022-02-15T05:20:41.303736+00:00
20934,416,1,11557,6.99,2022-01-28T16:39:26.875461+00:00
20935,416,1,12722,8.99,2022-03-08T09:37:06.438458+00:00
20936,416,1,12932,4.99,2022-06-08T20:47:22.087856+01
20937,416,1,14239,4.99,2022-05-16T11:36:59.622338+01
20938,416,1,15235,1.99,2022-03-13T23:22:07.064940+00:00
20939,416,2,15470,4.99,2022-05-09T10:20:52.161798+01
20940,416,1,15727,2.99,2022-06-12T12:47:47.7337+01
20941,416,2,15761,0.99,2022-04-14T21:36:59.718147+01
20942,417,1,10478,0.99,2022-07-10T21:58:49.720325+01
20943,417,1,11217,7.99,2022-03-23T00:02:20.495699+00:00
20944,417,1,11291,6.99,2022-07-01T04:51:27.68419+01
20945,417,2,11303,0.99,2022-04-09T12:31:40.276226+01
20946,417,2,12074,0.99,2022-04-12T00:55:46.883752+01
20947,417,2,12281,4.99,2022-06-02T09:03:15.887601+01
20948,417,1,13545,4.99,2022-02-27T06:02:12.052657+00:00
20949,417,1,13927,1.99,2022-06-27T07:14:23.374659+01
20950,417,2,14121,4.99,2022-05-24T15:52:18.311662+01
20951,417,1,14304,6.99,2022-01-27T09:48:07.413642+00:00
20952,417,1,14607,2.99,2022-03-07T01:13:56.216004+00:00
20953,417,2,14882,2.99,2022-06-25T04:10:54.344438+01
20954,417,1,15795,0.99,2022-04-05T09:24:22.417693+01
20955,418,2,10537,5.99,2022-04-22T14:39:03.32837+01
20956,418,1,10709,0.99,2022-03-15T08:13:32.198723+00:00
20957,418,2,10915,2.99,2022-06-01T01:41:13.45326+01
20958,418,1,11270,2.99,2022-04-23T12:31:57.011262+01
20959,418,2,11322,3.99,2022-04-23T22:35:43.867626+01
20960,418,2,11409,1.99,2022-06-01T09:36:03.098226+01
20961,418,1,11650,4.99,2022-04-14T22:01:59.826179+01
20962,418,1,11769,2.99,2022-07-15T21:40:22.682138+01
20963,418,1,11910,0.99,2022-06-17T15:25:12.741506+01
20964,418,2,13312,0.99,2022-04-07T13:23:06.559929+01
20965,418,1,13537,2.99,2022-07-10T04:43:51.883512+01
20966,418,1,13970,0.99,2022-05-17T11:39:21.206733+01
20967,418,1,14484,0.99,2022-05-06T20:00:14.622225+01
20968,418,1,14836,4.99,2022-06-25T15:27:28.639114+01
20969,418,2,14860,2.99,2022-07-15T11:36:31.745663+01
20970,418,1,15466,4.99,2022-06-04T11:23:52.268903+01
20971,418,2,15957,5.99,2022-03-31T18:43:31.984334+01
20972,419,1,10372,2.99,2022-01-26T09:48:23.333497+00:00
20973,419,2,11025,4.99,2022-03-16T22:38:11.103681+00:00
20974,419,1,11313,2.99,2022-02-20T14:34:20.112334+00:00
20975,419,2,11323,2.99,2022-04-08T03:33:35.594908+01
20976,419,1,11425,2.99,2022-04-21T16:48:37.276054+01
20977,419,2,11689,6.99,2022-02-09T03:57:41.811471+00:00
20978,419,1,12460,7.99,2022-05-24T05:58:09.738701+01
20979,419,1,12720,5.99,2022-05-13T16:15:05.732461+01
20980,419,2,14308,0.99,2022-02-10T09:04:31.432652+00:00
20981,419,2,15779,4.99,2022-04-17T20:04:45.998884+01
20982,420,2,10291,4.99,2022-03-30T07:43:58.451426+01
20983,420,2,10601,10.99,2022-06-17T09:56:04.038305+01
20984,420,1,10766,4.99,2022-02-09T23:11:36.294160+00:00
20985,420,2,11236,5.99,2022-05-26T08:32:09.162428+01
20986,420,2,14525,0.99,2022-06-22T01:09:07.684526+01
20987,420,2,15597,0.99,2022-03-14T16:15:28.226174+00:00
20988,421,2,11089,2.99,2022-02-04T19:51:44.378454+00:00
20989,421,1,11263,4.99,2022-04-16T21:46:18.040253+01
20990,421,1,11523,3.99,2022-02-12T09:10:03.165545+00:00
20991,421,1,12279,4.99,2022-05-15T16:39:44.398218+01
20992,421,2,13461,9.99,2022-06-12T14:22:50.504722+01
20993,421,1,13872,4.99,2022-05-31T17:09:46.948509+01
20994,421,1,14742,4.99,2022-06-08T09:26:45.806264+01
20995,421,1,14887,3.99,2022-05-01T09:04:56.391052+01
20996,422,2,10833,6.99,2022-06-27T16:50:39.161485+01
20997,422,2,11325,6.99,2022-02-01T22:36:36.725191+00:00
20998,422,1,11658,2.99,2022-01-30T08:33:04.810743+00:00
20999,422,1,11842,4.99,2022-04-17T22:23:41.607608+01
21000,422,1,12907,9.99,2022-04-13T21:46:18.501188+01
21001,422,2,13216,1.99,2022-04-16T02:05:25.823446+01
21002,422,2,13625,1.99,2022-02-03T02:53:28.102520+00:00
21003,422,2,13709,0.99,2022-05-27T02:11:32.632123+01
21004,422,2,13722,4.99,2022-04-12T09:07:07.448884+01
21005,422,1,14861,4.99,2022-03-17T14:56:00.996962+00:00
21006,422,1,15272,3.99,2022-07-01T18:17:59.317474+01
21007,422,1,15273,2.99,2022-06-19T20:26:39.279959+01
21008,422,2,15316,2.99,2022-06-19T05:04:37.750979+01
21009,423,1,10488,2.99,2022-06-28T12:31:34.253816+01
21010,423,1,11091,2.99,2022-03-17T18:06:27.551224+00:00
21011,423,2,11514,4.99,2022-06-20T20:47:43.553995+01
21012,423,2,12806,4.99,2022-02-06T21:59:44.402854+00:00
21013,423,2,14191,6.99,2022-01-26T08:07:23.399941+00:00
21014,423,2,14902,4.99,2022-07-25T14:40:24.305914+01
21015,423,1,15380,0.99,2022-06-04T23:17:48.468513+01
21016,423,1,15755,4.99,2022-06-28T22:34:59.922061+01
21017,424,2,10369,4.99,2022-04-29T05:10:16.87752+01
21018,424,1,10866,2.99,2022-03-25T15:41:26.416229+00:00
21019,424,2,11374,2.99,2022-02-19T04:23:40.312535+00:00
21020,424,2,11562,6.99,2022-02-18T17:06:20.767374+00:00
21021,424,2,11833,2.99,2022-04-19T22:21:22.305024+01
21022,424,2,12729,0.99,2022-04-23T08:13:05.164233+01
21023,424,2,13793,3.99,2022-03-24T18:51:03.361003+00:00
21024,424,2,15113,0.99,2022-07-20T00:58:44.48381+01
21025,424,2,15941,9.99,2022-07-18T23:36:35.972694+01
21026,425,1,10545,0.99,2022-04-27T01:41:17.582738+01
21027,425,2,13040,0.99,2022-02-15T16:42:08.256787+00:00
21028,425,2,14089,5.99,2022-06-20T07:21:16.770467+01
21029,425,2,14881,4.99,2022-07-18T08:47:32.617762+01
21030,425,1,15064,0.99,2022-07-12T19:59:39.61297+01
21031,425,2,15784,6.99,2022-03-11T05:21:53.482646+00:00
21032,425,2,16036,2.99,2022-02-26T05:26:57.762385+00:00
21033,426,1,10505,1.99,2022-03-04T02:13:27.426205+00:00
21034,426,2,11237,0.99,2022-03-08T07:47:02.090000+00:00
21035,426,2,11876,0.99,2022-05-07T07:00:37.972944+01
21036,426,2,11938,6.99,2022-04-24T00:22:01.780038+01
21037,426,2,12548,5.99,2022-04-26T04:51:12.959978+01
21038,426,2,12707,4.99,2022-05-21T10:57:15.494275+01
21039,426,1,12822,4.99,2022-02-13T04:29:17.683264+00:00
21040,426,2,13834,2.99,2022-04-24T13:30:16.271362+01
21041,426,2,14151,6.99,2022-05-27T11:30:51.419023+01
21042,426,2,14826,2.99,2022-07-02T16:58:40.295388+01
21043,427,1,10417,4.99,2022-05-30T13:27:16.795309+01
21044,427,1,10464,5.99,2022-03-07T14:43:01.541869+00:00
21045,427,2,10560,4.99,2022-03-12T07:32:37.393684+00:00
21046,427,1,11024,5.99,2022-03-22T22:30:55.040416+00:00
21047,427,1,13720,1.99,2022-04-01T06:17:43.387547+01
21048,427,2,14201,6.99,2022-04-19T19:47:57.279093+01
21049,427,1,14287,3.99,2022-07-20T21:18:49.373869+01
21050,427,1,15330,3.99,2022-03-24T06:00:48.869526+00:00
21051,428,2,10577,4.99,2022-02-07T03:36:29.302330+00:00
21052,428,2,10888,2.99,2022-02-24T04:25:05.219028+00:00
21053,428,2,11536,0.99,2022-05-25T16:56:52.334288+01
21054,429,1,12259,2.99,2022-05-22T06:50:49.891566+01
21055,429,1,12953,4.99,2022-05-13T20:56:15.290579+01
21056,429,2,14495,4.99,2022-07-15T15:01:16.214811+01
21057,430,1,12723,0.99,2022-07-26T06:24:52.538693+01
21058,430,1,12965,4.99,2022-05-18T00:32:03.087831+01
21059,430,1,13007,0.99,2022-03-14T18:29:47.268870+00:00
21060,430,2,13452,0.99,2022-04-19T05:51:47.342543+01
21061,430,2,13454,2.99,2022-03-01T16:08:54.378184+00:00
21062,430,1,14058,5.99,2022-03-05T19:38:34.648516+00:00
21063,430,1,15031,4.99,2022-07-13T15:23:20.883896+01
21064,431,2,10508,0.99,2022-04-29T17:46:39.656189+01
21065,431,1,10527,4.99,2022-03-01T04:32:23.907619+00:00
21066,431,2,10959,6.99,2022-03-29T07:58:03.649413+01
21067,431,2,11538,2.99,2022-03-13T06:25:43.999070+00:00
21068,431,1,12273,6.99,2022-03-07T23:38:35.173839+00:00
21069,431,2,13153,1.99,2022-04-26T04:48:02.347948+01
21070,431,1,13784,4.99,2022-06-02T23:10:22.761595+01
21071,431,1,15809,2.99,2022-02-18T16:46:25.900421+00:00
21072,431,1,15960,2.99,2022-04-19T11:17:44.281617+01
21073,432,2,11870,0.99,2022-06-06T04:26:14.009165+01
21074,432,1,12767,6.99,2022-05-08T06:26:19.519911+01
21075,432,1,14027,2.99,2022-02-09T13:00:44.917199+00:00
21076,432,1,15523,4.99,2022-04-30T22:26:59.870044+01
21077,432,1,15713,6.99,2022-06-20T12:31:16.936485+01
21078,433,1,10663,4.99,2022-03-28T20:14:17.072665+01
21079,433,1,11664,2.99,2022-07-23T16:55:40.969828+01
21080,433,2,12669,6.99,2022-07-16T23:39:46.31116+01
21081,433,2,13273,4.99,2022-02-21T14:06:12.419624+00:00
21082,433,1,13801,4.99,2022-04-28T09:35:03.06048+01
21083,433,2,14523,4.99,2022-03-05T05:20:05.747094+00:00
21084,433,1,14559,6.99,2022-02-26T23:34:30.233905+00:00
21085,433,2,15476,4.99,2022-05-23T00:03:43.909603+01
21086,433,1,15502,5.99,2022-02-03T21:13:48.342746+00:00
21087,434,1,11242,3.99,2022-07-25T19:10:51.478919+01
21088,434,1,11867,2.99,2022-07-21T09:17:12.600714+01
21089,434,2,12030,2.99,2022-05-08T08:48:00.687669+01
21090,434,2,12146,2.99,2022-07-04T06:00:30.97076+01
21091,434,2,12624,7.99,2022-05-24T05:34:51.563874+01
21092,434,2,13359,9.99,2022-03-27T11:21:00.720678+01
21093,434,1,13383,7.99,2022-05-17T00:57:41.904613+01
21094,434,2,14553,4.99,2022-02-18T09:53:08.613376+00:00
21095,434,2,15016,3.99,2022-05-04T21:48:55.8348+01
21096,434,2,15385,4.99,2022-03-05T07:13:23.694557+00:00
21097,435,1,10998,6.99,2022-03-26T16:33:58.684313+00:00
21098,435,1,11041,2.99,2022-03-05T05:15:34.339276+00:00
21099,435,1,11786,3.99,2022-04-18T06:16:54.454723+01
21100,435,1,11796,0.99,2022-04-27T08:14:50.764979+01
21101,435,2,12046,0.99,2022-03-11T05:00:03.440670+00:00
21102,435,1,12741,4.99,2022-05-17T01:28:32.265515+01
21103,435,2,13208,0.99,2022-06-01T02:18:33.031714+01
21104,435,1,14696,4.99,2022-05-05T20:02:10.782098+01
21105,435,1,14765,1.99,2022-01-30T02:23:45.220535+00:00
21106,435,1,14850,0.99,2022-04-11T06:37:23.360368+01
21107,435,1,15136,2.99,2022-06-06T14:59:14.478714+01
21108,436,2,11160,0.99,2022-05-05T18:15:10.381212+01
21109,436,1,11580,2.99,2022-02-26T01:19:27.834714+00:00
21110,436,2,11615,4.99,2022-03-22T21:06:36.155358+00:00
21111,436,2,11896,5.99,2022-06-27T04:14:58.625544+01
21112,436,2,12297,0.99,2022-04-22T07:53:32.645228+01
21113,436,2,12429,6.99,2022-01-30T08:06:45.102960+00:00
21114,436,2,13099,9.99,2022-06-23T10:44:47.042332+01
21115,436,2,13382,7.99,2022-07-14T23:23:58.068715+01
21116,436,1,13533,3.99,2022-05-04T11:33:37.381807+01
21117,436,1,13760,5.99,2022-03-24T16:31:37.294971+00:00
21118,436,1,13814,0.99,2022-04-03T08:33:41.222085+01
21119,436,2,13826,2.99,2022-05-19T13:46:08.923121+01
21120,436,2,15766,4.99,2022-07-06T05:39:35.323346+01
21121,437,2,10249,0.99,2022-07-20T12:14:28.626149+01
21122,437,2,11417,3.99,2022-07-11T19:04:35.497135+01
21123,437,1,12205,8.99,2022-03-11T16:54:19.971593+00:00
21124,437,2,13838,7.99,2022-02-20T12:35:34.448132+00:00
21125,437,1,13839,2.99,2022-05-30T09:21:42.542124+01
21126,437,1,13905,1.99,2022-07-24T23:30:21.478205+01
21127,437,1,14993,1.99,2022-07-08T13:26:56.396574+01
21128,438,1,10512,6.99,2022-02-26T11:53:26.363727+00:00
21129,438,1,10607,4.99,2022-03-13T02:51:25.828145+00:00
21130,438,2,11644,4.99,2022-03-30T11:22:32.167633+01
21131,438,2,11933,4.99,2022-04-18T14:00:49.276002+01
21132,438,2,12654,0.99,2022-04-24T09:51:09.679583+01
21133,438,2,13319,7.99,2022-06-20T04:58:21.88637+01
21134,438,1,13414,4.99,2022-06-17T08:22:02.308741+01
21135,438,2,14582,5.99,2022-07-24T02:54:25.03612+01
21136,438,2,15893,5.99,2022-04-22T19:41:37.16553+01
21137,439,2,10744,1.99,2022-03-13T19:28:16.664056+00:00
21138,439,1,10905,2.99,2022-06-20T15:06:55.613896+01
21139,439,2,11042,6.99,2022-06-16T10:24:17.030226+01
21140,439,2,11544,5.99,2022-04-11T10:07:32.13693+01
21141,439,1,11989,2.99,2022-02-15T02:43:17.766706+00:00
21142,439,1,12621,2.99,2022-03-27T07:00:38.521176+01
21143,439,2,12755,5.99,2022-04-26T16:42:02.557779+01
21144,439,2,12826,3.99,2022-06-15T12:40:21.066379+01
21145,439,2,13358,4.99,2022-07-15T17:30:19.58061+01
21146,439,2,14730,5.99,2022-03-22T11:23:15.245826+00:00
21147,439,2,15044,9.99,2022-04-19T08:11:22.405621+01
21148,439,2,15162,4.99,2022-07-09T02:07:14.286705+01
21149,439,2,15653,4.99,2022-02-01T20:44:37.336928+00:00
21150,439,1,15818,1.99,2022-05-23T14:22:43.603652+01
21151,439,1,16018,0.99,2022-04-05T11:45:17.085665+01
21152,440,2,12403,6.99,2022-07-10T08:18:01.46106+01
21153,440,1,12850,0.99,2022-03-21T16:48:04.802683+00:00
21154,440,2,13384,4.99,2022-05-26T22:04:22.654923+01
21155,440,2,13779,2.99,2022-05-26T14:29:16.314368+01
21156,440,1,14555,0.99,2022-05-13T00:42:46.143942+01
21157,440,2,14863,7.99,2022-01-26T02:20:28.760933+00:00
21158,440,2,15264,0.99,2022-05-03T22:47:15.164591+01
21159,440,1,15925,4.99,2022-06-07T02:14:59.131578+01
21160,441,1,10846,1.99,2022-02-02T13:19:43.382513+00:00
21161,441,2,11247,1.99,2022-02-24T00:54:44.970987+00:00
