customer_id,staff_id,rental_id,amount,payment_date
549,1,2050,2.99,2022-07-18 05:26:47.898593+01
550,1,3154,2.99,2022-07-05 19:28:14.905399+01
553,2,3103,6.99,2022-07-16 16:00:56.197922+01
556,2,3438,6.99,2022-07-21 02:58:13.926807+01
557,1,1666,0.99,2022-07-26 03:29:16.437641+01
558,2,1967,4.99,2022-07-04 16:49:56.556713+01
558,2,3016,4.99,2022-07-09 04:07:45.145193+01
559,2,2576,4.99,2022-07-20 01:20:44.033894+01
561,2,1620,4.99,2022-07-11 20:49:56.639192+01
562,2,3242,4.99,2022-07-08 21:24:20.076706+01
568,2,2382,4.99,2022-07-06 03:21:32.901345+01
571,1,1254,4.99,2022-07-06 11:55:36.123314+01
572,2,1889,10.99,2022-07-03 00:45:37.566965+01
574,1,1559,0.99,2022-07-09 16:08:52.696948+01
574,1,2632,0.99,2022-07-14 11:08:21.429073+01
580,1,1469,0.99,2022-07-12 10:29:55.31484+01
581,2,1958,3.99,2022-07-13 08:03:28.772639+01
583,2,2663,4.99,2022-07-14 18:29:42.115384+01
584,2,3317,6.99,2022-07-10 13:20:17.421301+01
585,1,1344,0.99,2022-07-17 18:29:36.96246+01
587,1,2329,4.99,2022-07-04 07:36:01.041265+01
588,2,1903,6.99,2022-07-27 02:44:39.468301+01
589,2,2652,8.99,2022-07-07 17:43:09.073283+01
590,2,2352,2.99,2022-07-09 00:29:29.389512+01
592,2,1423,5.99,2022-07-05 19:20:44.174685+01
595,2,1170,2.99,2022-07-15 11:23:47.462918+01
596,1,2767,1.99,2022-07-05 19:50:47.471208+01
203,1,1217,4.99,2022-07-10 16:54:38.678102+01
203,1,1715,2.99,2022-07-12 11:09:16.418803+01
207,2,1945,3.99,2022-07-10 12:00:04.635918+01
1,2,1422,0.99,2022-07-23 10:13:13.975359+01
1,1,1725,4.99,2022-07-23 08:44:21.0171+01
3,2,1911,6.99,2022-07-12 15:06:29.56999+01
4,2,1707,2.99,2022-07-14 12:28:54.939865+01
6,1,1575,3.99,2022-07-16 00:38:21.390109+01
7,1,2250,2.99,2022-07-18 07:01:59.525084+01
8,2,1305,2.99,2022-07-11 04:14:43.435596+01
10,1,2865,0.99,2022-07-11 21:24:53.679315+01
11,1,1939,7.99,2022-07-20 09:45:56.282317+01
12,2,1752,5.99,2022-07-08 06:00:48.194722+01
17,1,2684,8.99,2022-07-12 11:27:21.573805+01
21,1,2393,2.99,2022-07-03 19:02:15.922256+01
23,1,3461,2.99,2022-07-10 04:58:14.970741+01
26,1,2745,4.99,2022-07-07 22:19:05.575341+01
27,2,2512,2.99,2022-07-19 07:35:27.364834+01
27,2,3420,3.99,2022-07-18 21:21:09.528741+01
28,2,2604,0.99,2022-07-13 08:35:03.639608+01
31,2,2341,6.99,2022-07-24 04:04:12.343883+01
31,2,2438,0.99,2022-07-03 15:13:22.63237+01
31,2,2648,4.99,2022-07-16 00:30:07.580086+01
32,2,1887,6.99,2022-07-13 10:00:55.939456+01
32,2,2624,5.99,2022-07-15 13:21:13.801031+01
34,1,1900,4.99,2022-07-25 17:16:57.261772+01
35,1,2229,4.99,2022-07-02 10:52:02.920563+01
39,2,2135,0.99,2022-07-19 15:36:58.337856+01
39,2,2439,4.99,2022-07-11 03:38:26.27033+01
41,2,3246,7.99,2022-07-18 12:52:41.971715+01
46,2,2975,4.99,2022-07-26 05:55:12.518608+01
47,2,3320,5.99,2022-07-24 17:58:33.546674+01
48,2,1689,9.99,2022-07-05 16:42:58.173617+01
51,1,1477,0.99,2022-07-05 12:04:40.94757+01
52,1,2862,2.99,2022-07-01 21:12:42.413154+01
62,1,1486,0.99,2022-07-10 22:56:41.723141+01
62,1,1587,0.99,2022-07-05 23:01:47.556337+01
62,1,3287,0.99,2022-07-21 21:05:15.153317+01
66,1,2106,4.99,2022-07-20 14:35:15.336168+01
75,2,3062,6.99,2022-07-04 20:24:12.976919+01
76,2,1487,0.99,2022-07-20 00:31:50.804727+01
77,2,2452,8.99,2022-07-20 20:49:53.598825+01
80,1,3367,3.99,2022-07-03 04:56:50.93382+01
83,1,1354,5.99,2022-07-20 02:50:04.227263+01
84,2,1320,4.99,2022-07-14 22:49:29.482285+01
84,1,2012,5.99,2022-07-18 08:10:08.810775+01
85,1,2131,5.99,2022-07-19 17:18:47.843803+01
90,2,2584,6.99,2022-07-21 18:31:33.868278+01
92,1,2521,0.99,2022-07-12 17:09:39.982327+01
94,2,2620,4.99,2022-07-20 05:08:49.453706+01
95,2,3426,0.99,2022-07-26 03:45:50.682455+01
96,2,1413,7.99,2022-07-12 18:12:50.825283+01
96,2,3463,0.99,2022-07-22 02:13:59.040531+01
98,2,1590,5.99,2022-07-13 18:31:40.007894+01
98,2,2601,4.99,2022-07-26 01:47:56.446902+01
100,2,1216,4.99,2022-07-19 12:36:16.787298+01
100,1,1427,2.99,2022-07-20 12:18:41.065185+01
103,1,2118,0.99,2022-07-11 05:00:34.295677+01
104,2,1287,3.99,2022-07-26 21:20:06.48462+01
105,2,1991,3.99,2022-07-21 18:15:21.718713+01
107,2,3120,0.99,2022-07-22 08:50:59.909122+01
112,1,2193,4.99,2022-07-04 20:34:15.519217+01
116,2,1533,0.99,2022-07-16 02:54:49.61077+01
116,1,2861,3.99,2022-07-08 04:13:37.049909+01
120,2,1932,2.99,2022-07-15 10:35:39.031732+01
122,1,2253,0.99,2022-07-10 01:19:30.569962+01
123,2,1775,4.99,2022-07-17 15:41:35.008458+01
123,2,1951,0.99,2022-07-20 16:57:27.259192+01
125,1,1481,2.99,2022-07-24 05:56:36.011952+01
125,1,2355,3.99,2022-07-04 02:13:15.32248+01
125,1,2826,7.99,2022-07-18 19:59:21.915977+01
129,1,2727,3.99,2022-07-03 12:16:20.138524+01
129,2,2768,0.99,2022-07-12 15:55:13.002628+01
130,1,1630,2.99,2022-07-16 18:55:05.086517+01
132,2,2924,4.99,2022-07-15 22:10:49.677493+01
134,2,1881,0.99,2022-07-14 07:21:56.988144+01
135,2,1272,0.99,2022-07-11 23:48:21.946985+01
135,2,1671,1.99,2022-07-21 21:46:59.818857+01
137,1,2469,6.99,2022-07-07 06:28:50.257287+01
138,2,2038,0.99,2022-07-20 03:20:48.778833+01
141,2,1242,7.99,2022-07-03 17:49:41.880449+01
143,2,1898,1.99,2022-07-19 00:16:13.279521+01
143,2,2251,3.99,2022-07-12 01:15:49.263235+01
144,1,1814,5.99,2022-07-11 17:30:52.844946+01
144,1,2756,4.99,2022-07-23 12:10:28.364597+01
144,1,3321,2.99,2022-07-23 03:22:39.995619+01
149,2,1521,2.99,2022-07-21 12:49:37.54607+01
149,2,2194,4.99,2022-07-07 22:47:05.999279+01
149,1,2752,0.99,2022-07-14 09:06:48.38526+01
151,2,2474,2.99,2022-07-02 19:05:57.500888+01
154,1,2985,2.99,2022-07-10 02:06:26.823954+01
155,1,2869,4.99,2022-07-15 12:48:15.348331+01
163,1,2994,6.99,2022-07-25 02:07:36.51299+01
165,2,3195,2.99,2022-07-22 18:30:41.430055+01
167,2,2381,5.99,2022-07-10 10:47:49.027904+01
168,2,1222,4.99,2022-07-06 02:33:35.773083+01
171,2,2199,5.99,2022-07-09 08:54:49.148596+01
172,1,2052,0.99,2022-07-19 08:49:24.852854+01
172,2,3032,1.99,2022-07-25 23:22:41.79115+01
173,2,2435,4.99,2022-07-24 19:35:00.087362+01
174,1,1609,0.99,2022-07-18 16:51:22.564758+01
175,2,1495,0.99,2022-07-02 14:58:21.374713+01
175,2,3266,4.99,2022-07-08 23:44:44.612973+01
176,1,1836,6.99,2022-07-01 01:47:01.611203+01
176,2,2503,1.99,2022-07-12 01:28:52.458444+01
177,2,1621,4.99,2022-07-11 11:15:19.455885+01
178,1,2898,9.99,2022-07-08 10:41:04.539994+01
183,1,1279,0.99,2022-07-09 06:22:21.179271+01
185,1,3314,4.99,2022-07-19 07:47:55.805218+01
186,1,1663,2.99,2022-07-15 16:27:55.637771+01
187,2,1323,6.99,2022-07-01 10:09:20.062433+01
189,2,2905,1.99,2022-07-25 00:33:47.495467+01
189,1,3108,6.99,2022-07-20 05:13:35.740835+01
190,1,2057,4.99,2022-07-27 10:49:40.902317+01
190,1,2568,3.99,2022-07-15 15:57:33.023504+01
193,2,2377,6.99,2022-07-06 19:19:33.849505+01
193,2,2841,6.99,2022-07-03 22:59:42.031413+01
194,1,1430,0.99,2022-07-26 14:37:01.969873+01
194,1,2463,3.99,2022-07-13 12:04:24.594597+01
196,1,1348,2.99,2022-07-07 20:52:52.888817+01
196,2,1600,0.99,2022-07-04 03:44:49.928937+01
197,1,2090,2.99,2022-07-08 19:26:55.940082+01
199,1,3299,0.99,2022-07-26 00:47:53.211897+01
200,1,2227,4.99,2022-07-24 08:47:32.576012+01
200,2,2667,3.99,2022-07-18 09:52:08.730896+01
212,1,1356,0.99,2022-07-08 11:36:26.560892+01
214,2,2085,2.99,2022-07-21 18:48:02.473133+01
218,1,2262,0.99,2022-07-18 21:25:08.218201+01
219,2,2417,3.99,2022-07-08 20:14:48.321515+01
221,1,2331,2.99,2022-07-17 14:43:29.597896+01
227,1,1679,2.99,2022-07-15 14:59:12.192666+01
227,2,2155,1.99,2022-07-03 03:20:59.717208+01
230,1,1744,4.99,2022-07-12 08:06:27.080564+01
234,1,1674,2.99,2022-07-17 10:31:17.32+01
236,1,2630,2.99,2022-07-10 01:23:24.193918+01
237,1,1500,0.99,2022-07-27 02:15:35.731056+01
237,2,1518,0.99,2022-07-17 22:23:45.247809+01
238,1,1660,4.99,2022-07-27 06:42:00.768706+01
239,2,1560,4.99,2022-07-20 10:36:08.909232+01
239,1,3383,5.99,2022-07-08 09:03:12.759679+01
241,2,2428,0.99,2022-07-14 21:56:22.686036+01
242,1,1384,4.99,2022-07-12 09:23:02.160351+01
243,1,1452,0.99,2022-07-22 18:57:01.208371+01
244,2,1189,6.99,2022-07-18 09:55:53.751747+01
245,1,1377,2.99,2022-07-04 07:17:09.5473+01
245,1,3157,2.99,2022-07-20 11:59:30.25594+01
249,1,1204,0.99,2022-07-09 08:10:23.877288+01
249,1,1473,5.99,2022-07-01 05:19:25.436578+01
253,2,1378,1.99,2022-07-06 00:50:42.628839+01
253,2,2081,5.99,2022-07-26 11:17:20.066471+01
253,1,2454,4.99,2022-07-08 21:26:31.727971+01
256,2,1965,0.99,2022-07-08 16:33:38.731177+01
256,2,1973,4.99,2022-07-11 02:11:36.557651+01
256,2,2561,4.99,2022-07-10 14:41:54.477638+01
257,2,3083,4.99,2022-07-26 08:01:57.674701+01
259,2,1813,2.99,2022-07-16 06:53:50.838696+01
260,2,2001,2.99,2022-07-24 19:52:11.187208+01
260,2,2958,3.99,2022-07-23 22:41:26.299062+01
260,1,3193,0.99,2022-07-20 23:23:48.752843+01
262,1,2915,1.99,2022-07-25 17:33:08.02867+01
263,2,3257,1.99,2022-07-17 21:52:28.39976+01
266,2,1280,5.99,2022-07-11 11:07:05.370792+01
267,2,1349,4.99,2022-07-21 07:35:27.989441+01
267,2,2265,2.99,2022-07-08 01:51:07.148076+01
16,1,4591,1.99,2022-07-14 11:29:59.350704+01
267,2,11373,0.99,2022-07-23 13:09:39.848192+01
267,2,13236,9.99,2022-07-17 15:39:56.772226+01
269,2,15788,2.99,2022-07-07 03:32:37.257041+01
270,1,11810,0.99,2022-07-04 01:24:33.300058+01
270,2,11841,2.99,2022-07-01 06:27:13.658986+01
272,1,11881,0.99,2022-07-20 09:07:25.899623+01
273,1,15760,6.99,2022-07-24 03:06:09.09366+01
274,2,10855,0.99,2022-07-12 07:16:13.364419+01
274,1,12321,3.99,2022-07-23 08:38:17.793793+01
274,2,15328,2.99,2022-07-09 14:19:09.532568+01
275,1,11610,4.99,2022-07-21 09:10:19.178295+01
275,1,12606,1.99,2022-07-15 23:09:11.935165+01
275,2,15269,2.99,2022-07-08 20:50:58.107439+01
276,1,10763,2.99,2022-07-20 22:29:07.207492+01
276,2,15718,2.99,2022-07-22 23:43:10.391646+01
276,2,15923,4.99,2022-07-26 13:46:55.647069+01
277,2,12149,3.99,2022-07-15 07:19:58.760657+01
277,1,12458,5.99,2022-07-25 18:36:42.183908+01
277,2,13526,4.99,2022-07-19 22:01:51.042487+01
277,1,13714,4.99,2022-07-19 07:02:34.899143+01
278,1,10731,2.99,2022-07-25 03:11:01.879786+01
278,2,10849,3.99,2022-07-11 02:52:59.782086+01
278,1,13896,0.99,2022-07-18 02:34:18.434766+01
279,1,11515,2.99,2022-07-04 15:38:58.050241+01
279,1,14779,5.99,2022-07-08 12:14:32.445179+01
280,1,13667,4.99,2022-07-16 15:35:32.760914+01
280,2,15950,5.99,2022-07-22 14:40:27.404828+01
281,1,14196,1.99,2022-07-18 13:34:15.512935+01
284,2,14746,4.99,2022-07-26 01:35:10.820689+01
284,1,14921,4.99,2022-07-16 13:59:45.830688+01
286,2,11670,0.99,2022-07-19 17:34:34.028921+01
286,2,15629,4.99,2022-07-24 23:26:32.198726+01
287,2,10574,2.99,2022-07-23 02:12:02.120338+01
287,2,10807,4.99,2022-07-15 18:01:28.620557+01
287,2,11106,4.99,2022-07-02 21:53:36.798913+01
287,2,15076,1.99,2022-07-22 03:52:32.107317+01
287,1,15614,2.99,2022-07-26 03:59:48.379975+01
290,1,10901,2.99,2022-07-11 21:26:46.670346+01
290,2,13190,1.99,2022-07-01 10:16:29.141661+01
291,1,10463,4.99,2022-07-17 19:33:01.712364+01
291,2,15663,3.99,2022-07-10 17:31:28.363901+01
293,1,15508,7.99,2022-07-22 02:29:11.7035+01
294,1,10551,6.99,2022-07-05 23:45:03.099452+01
294,2,11071,2.99,2022-07-15 17:50:17.814787+01
295,2,11913,5.99,2022-07-10 03:38:16.803642+01
297,2,11269,0.99,2022-07-18 11:47:32.367726+01
298,2,10248,6.99,2022-07-03 14:58:45.103003+01
298,1,13172,0.99,2022-07-12 06:04:31.458728+01
300,2,12484,2.99,2022-07-09 09:27:53.76401+01
301,1,10883,0.99,2022-07-05 08:34:17.92148+01
302,1,12903,2.99,2022-07-18 21:51:59.521832+01
302,1,14120,4.99,2022-07-20 19:24:01.744873+01
302,2,14247,3.99,2022-07-04 20:34:13.220567+01
302,2,15734,0.99,2022-07-20 01:40:58.931672+01
302,2,15987,6.99,2022-07-19 06:24:47.358446+01
303,2,11673,2.99,2022-07-04 07:38:17.541824+01
304,1,12540,5.99,2022-07-04 01:59:07.539211+01
304,2,13911,3.99,2022-07-14 20:27:51.374255+01
304,1,14899,4.99,2022-07-08 04:27:30.562505+01
305,1,10981,2.99,2022-07-21 12:13:32.50118+01
305,2,12592,3.99,2022-07-27 08:49:28.895489+01
306,2,11674,6.99,2022-07-10 12:41:52.619797+01
307,1,10745,2.99,2022-07-05 15:04:38.897382+01
307,2,13365,6.99,2022-07-09 14:32:03.216961+01
308,1,11765,2.99,2022-07-01 13:07:37.109695+01
308,1,15243,4.99,2022-07-18 21:50:54.724775+01
309,2,11964,6.99,2022-07-19 03:18:25.375136+01
310,2,12710,7.99,2022-07-02 01:12:40.727421+01
310,1,14972,5.99,2022-07-26 00:32:15.028207+01
312,1,12186,2.99,2022-07-04 02:25:57.034504+01
312,1,14504,3.99,2022-07-09 16:15:20.439024+01
313,2,10237,5.99,2022-07-15 03:29:34.591933+01
313,1,15340,0.99,2022-07-22 10:45:07.963799+01
314,2,13120,3.99,2022-07-12 16:10:39.091429+01
315,2,11254,0.99,2022-07-24 20:07:05.138872+01
317,2,14385,0.99,2022-07-14 08:49:25.90875+01
323,1,12169,2.99,2022-07-26 13:20:36.017167+01
323,1,14957,3.99,2022-07-25 02:13:07.138542+01
328,1,13907,3.99,2022-07-02 13:36:04.528879+01
329,1,11130,2.99,2022-07-27 00:52:48.338385+01
329,2,11169,3.99,2022-07-27 01:26:25.498724+01
331,1,13795,0.99,2022-07-04 19:10:45.585105+01
332,2,10439,0.99,2022-07-09 12:31:47.113844+01
332,2,14783,4.99,2022-07-08 05:25:27.359203+01
334,2,13325,4.99,2022-07-12 04:01:17.441327+01
334,1,13876,2.99,2022-07-12 12:41:41.122658+01
336,2,11743,2.99,2022-07-10 04:41:20.12499+01
336,2,12926,3.99,2022-07-05 15:48:53.558086+01
336,2,13066,0.99,2022-07-25 01:17:02.32257+01
337,2,10765,0.99,2022-07-11 08:52:57.893505+01
337,1,11734,3.99,2022-07-09 19:39:40.857117+01
338,1,14619,2.99,2022-07-02 03:41:02.309888+01
339,1,13575,5.99,2022-07-08 13:08:18.770918+01
340,2,10674,3.99,2022-07-19 01:20:06.213597+01
340,2,12598,4.99,2022-07-02 22:01:51.244458+01
340,1,14457,4.99,2022-07-15 18:58:13.509349+01
340,1,15378,9.99,2022-07-16 23:03:24.127767+01
342,1,13755,2.99,2022-07-23 18:11:29.888585+01
342,2,14096,2.99,2022-07-02 23:42:25.971462+01
343,2,13522,3.99,2022-07-27 11:29:05.26704+01
346,2,10389,3.99,2022-07-06 16:48:44.848039+01
346,1,11375,4.99,2022-07-11 09:59:34.065531+01
346,2,15459,2.99,2022-07-23 05:35:56.223476+01
346,2,15825,5.99,2022-07-14 15:21:06.628338+01
347,2,11738,8.99,2022-07-18 12:19:08.341197+01
347,2,12399,10.99,2022-07-20 16:33:15.569843+01
347,2,15426,2.99,2022-07-14 01:27:53.663425+01
348,2,12564,2.99,2022-07-20 07:49:28.315573+01
348,2,14937,7.99,2022-07-26 02:01:33.348826+01
349,2,11192,4.99,2022-07-24 01:09:36.472659+01
351,2,11127,0.99,2022-07-02 01:34:48.701722+01
352,2,11986,0.99,2022-07-24 12:03:34.80788+01
353,1,11186,0.99,2022-07-24 17:12:56.39865+01
353,2,15676,2.99,2022-07-15 18:04:03.563094+01
354,1,14840,5.99,2022-07-02 03:14:03.252248+01
356,1,11535,3.99,2022-07-13 00:19:59.736102+01
356,2,12876,2.99,2022-07-17 11:57:14.808371+01
358,2,11149,5.99,2022-07-09 02:00:37.654186+01
359,1,14258,1.99,2022-07-16 00:17:48.156634+01
359,1,15148,4.99,2022-07-25 01:13:39.587616+01
359,1,15453,1.99,2022-07-18 16:48:42.808855+01
360,2,13894,7.99,2022-07-04 18:45:15.059373+01
360,1,15310,2.99,2022-07-10 09:49:04.909417+01
361,1,10414,0.99,2022-07-01 08:39:12.376811+01
362,2,12244,4.99,2022-07-12 03:53:27.019947+01
363,1,14694,2.99,2022-07-24 17:03:41.963815+01
364,2,10290,5.99,2022-07-23 23:31:57.055397+01
365,2,12322,2.99,2022-07-19 01:03:38.987399+01
367,2,10344,4.99,2022-07-24 20:17:27.087533+01
367,2,12373,8.99,2022-07-17 21:50:17.277672+01
367,1,14413,6.99,2022-07-16 03:59:17.130021+01
368,2,13378,0.99,2022-07-20 09:28:47.986588+01
369,1,10299,0.99,2022-07-08 14:34:51.505184+01
369,2,10359,3.99,2022-07-08 14:12:35.606277+01
370,1,11540,1.99,2022-07-07 14:19:06.916028+01
370,2,11925,0.99,2022-07-27 09:09:20.664924+01
370,2,14786,2.99,2022-07-12 07:14:25.10933+01
370,1,15982,5.99,2022-07-05 22:28:29.827137+01
371,1,13191,4.99,2022-07-13 06:11:22.168468+01
372,2,11438,3.99,2022-07-23 17:50:44.485759+01
372,1,14211,4.99,2022-07-06 11:33:38.808288+01
373,2,12536,5.99,2022-07-08 04:08:39.181538+01
376,2,11792,4.99,2022-07-24 09:58:43.408029+01
377,1,12549,4.99,2022-07-22 02:08:41.980288+01
379,2,11457,3.99,2022-07-18 22:39:40.767498+01
379,1,12503,4.99,2022-07-05 14:12:26.84273+01
379,1,13334,0.99,2022-07-19 15:39:26.860762+01
379,2,13397,7.99,2022-07-11 14:25:10.400441+01
379,1,14011,5.99,2022-07-01 15:19:19.215931+01
380,2,15175,5.99,2022-07-20 06:23:14.801171+01
381,1,10608,0.99,2022-07-19 06:08:29.348613+01
381,1,11519,2.99,2022-07-24 00:04:42.211479+01
381,2,12237,4.99,2022-07-03 17:45:17.091933+01
382,2,10327,3.99,2022-07-19 14:06:19.013226+01
382,1,14009,4.99,2022-07-15 15:36:20.811339+01
382,2,14300,4.99,2022-07-06 10:02:22.501886+01
383,1,12735,4.99,2022-07-01 14:42:23.509365+01
383,2,14039,4.99,2022-07-22 02:02:02.633906+01
384,2,14416,2.99,2022-07-02 17:43:24.41721+01
384,1,14841,0.99,2022-07-08 07:54:49.172853+01
384,2,15321,4.99,2022-07-04 02:44:22.161766+01
385,1,11021,2.99,2022-07-14 17:42:11.042106+01
385,2,12310,2.99,2022-07-22 11:54:28.967357+01
386,2,12961,2.99,2022-07-16 15:38:25.34798+01
386,1,15949,0.99,2022-07-16 16:17:42.837738+01
387,2,11682,2.99,2022-07-20 21:52:35.787248+01
388,2,11604,0.99,2022-07-16 22:23:17.543069+01
389,2,16011,9.99,2022-07-08 01:49:25.881694+01
390,2,12803,2.99,2022-07-08 21:16:31.806542+01
390,1,13413,3.99,2022-07-13 16:21:18.524054+01
390,2,13591,3.99,2022-07-24 04:05:09.558957+01
390,2,13618,7.99,2022-07-03 21:47:29.375279+01
390,2,13893,5.99,2022-07-05 08:18:07.463602+01
390,2,15222,4.99,2022-07-12 10:31:38.012526+01
390,2,15303,8.99,2022-07-17 01:31:24.132664+01
391,2,11434,2.99,2022-07-03 13:41:59.394916+01
392,2,12102,6.99,2022-07-26 03:18:24.096733+01
392,2,14369,0.99,2022-07-07 16:01:11.923359+01
392,2,14438,5.99,2022-07-06 06:10:54.515095+01
393,2,13788,1.99,2022-07-11 22:03:13.774583+01
394,1,10319,4.99,2022-07-15 01:04:31.926133+01
394,1,12389,4.99,2022-07-22 02:43:40.342478+01
394,1,14605,0.99,2022-07-09 06:23:02.100934+01
396,2,10610,0.99,2022-07-19 13:00:53.834931+01
396,2,13355,4.99,2022-07-09 22:54:18.45133+01
396,2,14778,5.99,2022-07-25 03:18:24.764061+01
397,2,12726,2.99,2022-07-21 23:42:35.065315+01
397,1,12772,4.99,2022-07-11 19:07:33.962905+01
398,2,13643,4.99,2022-07-22 08:08:58.930271+01
399,2,10960,5.99,2022-07-17 13:42:19.740947+01
400,1,11600,5.99,2022-07-15 15:34:03.595937+01
400,2,13449,2.99,2022-07-12 01:10:11.847417+01
400,1,14775,2.99,2022-07-20 20:49:43.394518+01
401,2,12479,4.99,2022-07-03 22:01:58.338599+01
401,1,15927,0.99,2022-07-13 13:12:37.516534+01
403,2,11460,0.99,2022-07-23 16:17:28.484051+01
404,1,12325,5.99,2022-07-17 14:05:57.091184+01
404,2,14835,5.99,2022-07-10 05:07:07.67141+01
404,2,15290,10.99,2022-07-27 08:45:40.118915+01
406,2,12505,5.99,2022-07-14 15:04:50.100269+01
406,2,14205,6.99,2022-07-12 17:05:45.055357+01
407,2,10774,4.99,2022-07-20 01:33:18.892922+01
407,2,11518,4.99,2022-07-03 08:54:30.544245+01
407,2,15320,0.99,2022-07-13 08:12:32.715194+01
407,2,15334,1.99,2022-07-03 17:27:41.81081+01
410,1,11107,0.99,2022-07-23 07:19:29.22996+01
410,1,11694,6.99,2022-07-01 15:32:18.523381+01
410,2,12955,8.99,2022-07-09 04:37:36.428142+01
410,1,15518,4.99,2022-07-15 11:21:02.387806+01
411,2,13634,0.99,2022-07-03 11:21:39.826574+01
412,2,10381,2.99,2022-07-22 01:01:07.907562+01
412,1,14535,6.99,2022-07-04 12:52:14.752482+01
413,1,10909,2.99,2022-07-18 13:06:21.168982+01
414,2,13494,2.99,2022-07-21 16:43:41.156773+01
414,2,13657,4.99,2022-07-14 16:11:26.454965+01
415,2,11310,1.99,2022-07-07 03:16:39.903018+01
415,2,12588,2.99,2022-07-24 08:18:45.161717+01
417,1,10478,0.99,2022-07-10 21:58:49.720325+01
417,1,11291,6.99,2022-07-01 04:51:27.68419+01
418,1,11769,2.99,2022-07-15 21:40:22.682138+01
418,1,13537,2.99,2022-07-10 04:43:51.883512+01
418,2,14860,2.99,2022-07-15 11:36:31.745663+01
422,1,15272,3.99,2022-07-01 18:17:59.317474+01
423,2,14902,4.99,2022-07-25 14:40:24.305914+01
424,2,15113,0.99,2022-07-20 00:58:44.48381+01
424,2,15941,9.99,2022-07-18 23:36:35.972694+01
425,2,14881,4.99,2022-07-18 08:47:32.617762+01
425,1,15064,0.99,2022-07-12 19:59:39.61297+01
426,2,14826,2.99,2022-07-02 16:58:40.295388+01
427,1,14287,3.99,2022-07-20 21:18:49.373869+01
429,2,14495,4.99,2022-07-15 15:01:16.214811+01
430,1,12723,0.99,2022-07-26 06:24:52.538693+01
430,1,15031,4.99,2022-07-13 15:23:20.883896+01
433,1,11664,2.99,2022-07-23 16:55:40.969828+01
433,2,12669,6.99,2022-07-16 23:39:46.31116+01
434,1,11242,3.99,2022-07-25 19:10:51.478919+01
434,1,11867,2.99,2022-07-21 09:17:12.600714+01
434,2,12146,2.99,2022-07-04 06:00:30.97076+01
436,2,13382,7.99,2022-07-14 23:23:58.068715+01
436,2,15766,4.99,2022-07-06 05:39:35.323346+01
437,2,10249,0.99,2022-07-20 12:14:28.626149+01
437,2,11417,3.99,2022-07-11 19:04:35.497135+01
437,1,13905,1.99,2022-07-24 23:30:21.478205+01
437,1,14993,1.99,2022-07-08 13:26:56.396574+01
438,2,14582,5.99,2022-07-24 02:54:25.03612+01
439,2,13358,4.99,2022-07-15 17:30:19.58061+01
439,2,15162,4.99,2022-07-09 02:07:14.286705+01
440,2,12403,6.99,2022-07-10 08:18:01.46106+01
441,1,13932,4.99,2022-07-25 10:34:31.301311+01
442,1,12948,0.99,2022-07-17 21:38:04.598196+01
443,1,12415,4.99,2022-07-05 23:21:18.882046+01
443,1,14561,2.99,2022-07-01 17:24:18.87715+01
443,1,15182,0.99,2022-07-15 02:58:42.467167+01
443,2,15393,4.99,2022-07-09 19:32:25.668896+01
444,1,13924,0.99,2022-07-16 02:27:30.099983+01
445,1,11868,4.99,2022-07-04 06:05:16.469775+01
445,1,14612,6.99,2022-07-14 07:41:54.0589+01
445,2,14673,2.99,2022-07-12 06:03:28.900638+01
445,1,14955,4.99,2022-07-25 02:07:40.407746+01
446,2,12253,0.99,2022-07-26 12:28:50.991635+01
447,1,10425,2.99,2022-07-08 14:20:58.540548+01
448,1,13220,2.99,2022-07-17 04:23:40.066603+01
448,1,13982,3.99,2022-07-15 21:12:36.231769+01
448,1,15427,4.99,2022-07-08 09:51:38.842944+01
449,2,10688,6.99,2022-07-19 18:17:31.027817+01
451,2,10337,8.99,2022-07-12 17:14:15.863051+01
452,1,14660,0.99,2022-07-03 12:22:17.281457+01
453,1,14652,4.99,2022-07-06 21:39:40.185205+01
454,2,13513,2.99,2022-07-03 06:12:41.601192+01
455,1,10436,0.99,2022-07-23 11:20:58.737392+01
455,1,12314,4.99,2022-07-26 06:06:13.109095+01
456,1,15910,2.99,2022-07-13 05:58:12.830592+01
458,2,11138,2.99,2022-07-23 00:26:55.507552+01
458,2,12768,0.99,2022-07-19 12:01:26.409927+01
458,2,13487,2.99,2022-07-07 05:59:46.58987+01
459,1,10233,6.99,2022-07-18 02:48:19.447486+01
460,2,13920,5.99,2022-07-21 14:18:21.559459+01
460,2,14864,0.99,2022-07-14 15:10:03.693342+01
461,2,11063,0.99,2022-07-04 01:43:42.366174+01
461,2,12022,2.99,2022-07-15 00:12:07.230767+01
461,1,14186,4.99,2022-07-26 19:31:09.751324+01
461,1,14893,4.99,2022-07-11 21:11:49.301988+01
461,2,15613,7.99,2022-07-23 11:00:08.90289+01
462,1,11808,2.99,2022-07-18 20:23:45.824908+01
463,2,10906,2.99,2022-07-27 10:51:13.809057+01
464,2,11275,1.99,2022-07-12 01:24:20.062388+01
464,2,13943,2.99,2022-07-11 11:43:11.032689+01
464,1,15983,4.99,2022-07-02 22:14:57.154585+01
465,2,11648,6.99,2022-07-24 05:08:57.691064+01
465,1,15550,3.99,2022-07-10 14:53:50.246737+01
